Name,COORDS
000000036968.jpg,[208 154 480 572]
000000036981.jpg,[ -5 149 139 533]
000000036990.jpg,[0 0 0 0]
000000037001.jpg,[0 0 0 0]
000000037003.jpg,[-227  149  690 2541]
000000037009.jpg,[0 0 0 0]
000000037012.jpg,[  0 167 113 440]
000000037015.jpg,[0 0 0 0]
000000037719.jpg,[ 89 -34 249 320]
000000037728.jpg,[ -37   40  393 1284]
000000037734.jpg,[281 119 530 220]
000000037757.jpg,[ 27 170 200 340]
000000037771.jpg,[175 250 282 484]
000000037779.jpg,[0 0 0 0]
000000037782.jpg,[218 208 396 812]
000000037783.jpg,[116 143 335 420]
000000037826.jpg,[0 0 0 0]
000000037830.jpg,[136 109 195 288]
000000037843.jpg,[0 0 0 0]
000000037846.jpg,[ 17  11 310 506]
000000037847.jpg,[-19  64 239 774]
000000037852.jpg,[-171    3  462 1422]
000000037857.jpg,[0 0 0 0]
000000037863.jpg,[0 0 0 0]
000000037864.jpg,[312 196 361 443]
000000037865.jpg,[ 166  190  399 1378]
000000037875.jpg,[183 114 368 500]
000000037882.jpg,[0 0 0 0]
000000039865.jpg,[0 0 0 0]
000000039866.jpg,[211 176 311 525]
000000039871.jpg,[0 0 0 0]
000000039888.jpg,[141 107 325 539]
000000039900.jpg,[0 0 0 0]
000000039911.jpg,[355   5 455 461]
000000039928.jpg,[0 0 0 0]
000000039958.jpg,[310 129 397 380]
000000039961.jpg,[437 122 494 361]
000000039988.jpg,[0 0 0 0]
000000040016.jpg,[205  88 448 554]
000000040037.jpg,[0 0 0 0]
000000040055.jpg,[188 141 491 501]
000000040065.jpg,[0 0 0 0]
000000040072.jpg,[0 0 0 0]
000000040075.jpg,[133 127 478 388]
000000040091.jpg,[-27 295 148 880]
000000040100.jpg,[174 203 217 401]
000000040989.jpg,[191 369 365 463]
000000040995.jpg,[ 98 347 178 565]
000000040998.jpg,[102 107 468 457]
000000041005.jpg,[286 121 366 445]
000000041008.jpg,[0 0 0 0]
000000041011.jpg,[ 81 109 373 678]
000000041014.jpg,[115  87 380 632]
000000041020.jpg,[0 0 0 0]
000000041022.jpg,[0 0 0 0]
000000041077.jpg,[0 0 0 0]
000000041079.jpg,[0 0 0 0]
000000041085.jpg,[0 0 0 0]
000000041087.jpg,[0 0 0 0]
000000041094.jpg,[0 0 0 0]
000000041097.jpg,[0 0 0 0]
000000041105.jpg,[405 206 432 379]
000000041110.jpg,[0 0 0 0]
000000041116.jpg,[0 0 0 0]
000000041128.jpg,[0 0 0 0]
000000041135.jpg,[116 191 329 409]
000000041138.jpg,[194 322 221 494]
000000041155.jpg,[118  71 327 741]
000000041174.jpg,[0 0 0 0]
000000041180.jpg,[0 0 0 0]
000000041199.jpg,[0 0 0 0]
000000042169.jpg,[0 0 0 0]
000000042173.jpg,[0 0 0 0]
000000042190.jpg,[ 52 119 380 383]
000000042201.jpg,[102  67 401 818]
000000042204.jpg,[0 0 0 0]
000000042209.jpg,[356 221 444 449]
000000042225.jpg,[0 0 0 0]
000000042245.jpg,[ 118  101  468 1307]
000000042254.jpg,[0 0 0 0]
000000042260.jpg,[319 254 386 430]
000000042278.jpg,[211  42 430 631]
000000042288.jpg,[286 213 447 458]
000000042293.jpg,[ -44  180  511 2168]
000000042297.jpg,[  72   67  497 1187]
000000042308.jpg,[0 0 0 0]
000000042320.jpg,[ 135   99  492 1090]
000000043510.jpg,[-46 400  89 590]
000000043513.jpg,[349 246 382 454]
000000043522.jpg,[0 0 0 0]
000000043535.jpg,[0 0 0 0]
000000043543.jpg,[104   1 358 410]
000000043546.jpg,[0 0 0 0]
000000043555.jpg,[0 0 0 0]
000000043560.jpg,[0 0 0 0]
000000043561.jpg,[0 0 0 0]
000000043605.jpg,[  9 304 184 788]
000000043611.jpg,[152 159 310 460]
000000043613.jpg,[0 0 0 0]
000000043625.jpg,[281 248 375 478]
000000043629.jpg,[140 119 365 483]
000000043635.jpg,[301 309 412 554]
000000043657.jpg,[283 206 337 380]
000000043670.jpg,[ 91 168 173 472]
000000044476.jpg,[-20 124 242 517]
000000044483.jpg,[0 0 0 0]
000000044488.jpg,[169 106 440 454]
000000044494.jpg,[0 0 0 0]
000000044500.jpg,[405  71 460 486]
000000044508.jpg,[0 0 0 0]
000000044536.jpg,[135 264 227 463]
000000044559.jpg,[217 212 321 328]
000000044575.jpg,[418 278 532 490]
000000044579.jpg,[ -27  286  620 1171]
000000044580.jpg,[258 127 346 468]
000000044594.jpg,[426 340 514 410]
000000044600.jpg,[139 110 337 479]
000000044611.jpg,[376 106 454 484]
000000044612.jpg,[0 0 0 0]
000000044621.jpg,[ 64  15 173 483]
000000044625.jpg,[0 0 0 0]
000000044627.jpg,[  0  67 478 278]
000000041649.jpg,[ -17  252  220 1386]
000000041796.jpg,[0 0 0 0]
000000041997.jpg,[182 212 270 300]
000000042166.jpg,[0 0 0 0]
000000042336.jpg,[0 0 0 0]
000000042482.jpg,[ 141  220  496 1137]
000000042671.jpg,[0 0 0 0]
000000042799.jpg,[0 0 0 0]
000000042947.jpg,[ 72 337 195 533]
000000043163.jpg,[345  97 536 422]
000000043500.jpg,[0 0 0 0]
000000043692.jpg,[0 0 0 0]
000000043895.jpg,[122  93 263 405]
000000044140.jpg,[ 49 127 377 488]
000000044471.jpg,[ 16 266  88 467]
000000044637.jpg,[272 175 538 917]
000000044781.jpg,[  0 -33 164 654]
000000046038.jpg,[ 60  95 453 443]
000000046042.jpg,[0 0 0 0]
000000046056.jpg,[390 322 412 412]
000000046077.jpg,[170 109 264 326]
000000046099.jpg,[0 0 0 0]
000000046101.jpg,[0 0 0 0]
000000046106.jpg,[  1  62  64 384]
000000046146.jpg,[0 0 0 0]
000000046149.jpg,[0 0 0 0]
000000046155.jpg,[178 138 334 426]
000000046170.jpg,[335 254 518 633]
000000046173.jpg,[283 138 319 485]
000000046189.jpg,[0 0 0 0]
000000046195.jpg,[ 96  57 433 450]
000000046223.jpg,[-99  13 401 838]
000000046251.jpg,[0 0 0 0]
000000046258.jpg,[222  61 457 530]
000000046269.jpg,[289  62 439 320]
000000046303.jpg,[ 86 197 358 387]
000000047249.jpg,[  65  159  509 1475]
000000047256.jpg,[196 171 356 625]
000000047260.jpg,[ -92  178  699 1642]
000000047263.jpg,[0 0 0 0]
000000047267.jpg,[255  65 417 297]
000000047285.jpg,[148 114 198 339]
000000047294.jpg,[383 181 493 585]
000000047315.jpg,[129  66 476 351]
000000047346.jpg,[197 237 281 362]
000000047347.jpg,[0 0 0 0]
000000047361.jpg,[ 82 175 221 640]
000000047372.jpg,[356 308 494 517]
000000047386.jpg,[169  70 314 456]
000000047387.jpg,[115 184 246 503]
000000047391.jpg,[ 204  219  625 1430]
000000047394.jpg,[130  69 434 449]
000000047405.jpg,[0 0 0 0]
000000047735.jpg,[210  83 360 458]
000000047739.jpg,[105  42 433 544]
000000047742.jpg,[248 197 356 463]
000000047757.jpg,[0 0 0 0]
000000047767.jpg,[   0  196  250 1106]
000000047774.jpg,[166  40 279 488]
000000047778.jpg,[0 0 0 0]
000000047792.jpg,[0 0 0 0]
000000047804.jpg,[0 0 0 0]
000000047805.jpg,[0 0 0 0]
000000047813.jpg,[109 167 190 420]
000000047832.jpg,[150 115 314 629]
000000047837.jpg,[ 65 239 218 684]
000000047867.jpg,[173 106 299 311]
000000047886.jpg,[144  93 378 740]
000000047893.jpg,[0 0 0 0]
000000047904.jpg,[  70  106 1474  445]
000000047940.jpg,[0 0 0 0]
000000048398.jpg,[161 136 340 543]
000000048408.jpg,[ -74  180  312 1436]
000000048417.jpg,[ -73  142  453 1867]
000000048432.jpg,[ 47  24 153 363]
000000048442.jpg,[460 116 515 483]
000000048451.jpg,[0 0 0 0]
000000048478.jpg,[176 232 335 479]
000000048489.jpg,[103  25 341 499]
000000048493.jpg,[ 173  135  385 1297]
000000048531.jpg,[160  96 248 494]
000000048548.jpg,[317 268 376 371]
000000048554.jpg,[226 290 258 442]
000000048558.jpg,[378 349 432 711]
000000048571.jpg,[0 0 0 0]
000000048575.jpg,[165 147 348 575]
000000048595.jpg,[194   1 270 117]
000000048604.jpg,[256 284 307 478]
000000048609.jpg,[0 0 0 0]
000000048616.jpg,[  9 107 113 570]
000000048617.jpg,[281 388 500 843]
000000048632.jpg,[343  51 519 434]
000000048636.jpg,[228 144 439 480]
000000048653.jpg,[0 0 0 0]
000000048658.jpg,[200 340 260 559]
000000048668.jpg,[-912  113  432  555]
000000048670.jpg,[ 61 192 108 316]
000000048674.jpg,[223 315 334 497]
000000048679.jpg,[-46 187 405 400]
000000048680.jpg,[258 281 425 499]
000000048684.jpg,[193  29 366 419]
000000048685.jpg,[ 83 102 296 500]
000000048711.jpg,[ 83  83 290 618]
000000048728.jpg,[106 190 223 470]
000000048733.jpg,[0 0 0 0]
000000048737.jpg,[116  76 304 594]
000000048739.jpg,[0 0 0 0]
000000048743.jpg,[0 0 0 0]
000000048747.jpg,[0 0 0 0]
000000048749.jpg,[0 0 0 0]
000000048753.jpg,[0 0 0 0]
000000048759.jpg,[0 0 0 0]
000000049683.jpg,[0 0 0 0]
000000049688.jpg,[ 52 216 158 426]
000000049716.jpg,[0 0 0 0]
000000049718.jpg,[125 274 227 389]
000000049719.jpg,[0 0 0 0]
000000049720.jpg,[ 166  249  337 1168]
000000049731.jpg,[0 0 0 0]
000000049740.jpg,[  9 179 266 532]
000000049746.jpg,[  21   84  571 1200]
000000049763.jpg,[203 287 253 447]
000000049770.jpg,[  77  194  485 1673]
000000049777.jpg,[0 0 0 0]
000000049782.jpg,[ 225  158  690 1701]
000000049796.jpg,[0 0 0 0]
000000049814.jpg,[0 0 0 0]
000000049819.jpg,[ 88 224 206 795]
000000002697.jpg,[0 0 0 0]
000000002703.jpg,[ 67 -23 569 657]
000000002732.jpg,[0 0 0 0]
000000002742.jpg,[0 0 0 0]
000000002752.jpg,[251 241 393 477]
000000002754.jpg,[0 0 0 0]
000000002755.jpg,[331  59 484 520]
000000002758.jpg,[240 107 413 202]
000000002774.jpg,[434 376 522 530]
000000002782.jpg,[226  63 285 199]
000000002823.jpg,[0 0 0 0]
000000002833.jpg,[199  63 311 541]
000000002839.jpg,[-119  270  742 2743]
000000002842.jpg,[295 127 465 490]
000000002867.jpg,[376 112 499 543]
000000002881.jpg,[0 0 0 0]
000000002890.jpg,[419 193 469 393]
000000002892.jpg,[  23 -126  397  617]
000000002896.jpg,[0 0 0 0]
000000002907.jpg,[0 0 0 0]
000000002951.jpg,[0 0 0 0]
000000002963.jpg,[  2 200 219 468]
000000002983.jpg,[280  37 478 676]
000000002992.jpg,[   3  114  490 1433]
000000002998.jpg,[0 0 0 0]
000000003000.jpg,[-600  123  188  862]
000000003326.jpg,[0 0 0 0]
000000003337.jpg,[0 0 0 0]
000000003348.jpg,[315  88 506 913]
000000003365.jpg,[0 0 0 0]
000000003366.jpg,[0 0 0 0]
000000003375.jpg,[-25 139  38 307]
000000003378.jpg,[201  63 336 239]
000000003382.jpg,[0 0 0 0]
000000003412.jpg,[220 -22 481 546]
000000003432.jpg,[ 18  52 275 296]
000000003461.jpg,[421 148 510 510]
000000003466.jpg,[0 0 0 0]
000000003478.jpg,[284 155 363 318]
000000003488.jpg,[194 134 357 463]
000000003493.jpg,[0 0 0 0]
000000003514.jpg,[  1  53 202 659]
000000003521.jpg,[0 0 0 0]
000000003528.jpg,[-22 282  58 441]
000000003532.jpg,[ 37  76 204 493]
000000003535.jpg,[ 76 182 180 465]
000000003538.jpg,[0 0 0 0]
000000003579.jpg,[ 20  32 136 458]
000000003580.jpg,[-265  126  568  683]
000000003590.jpg,[-89 141  64 711]
000000003602.jpg,[0 0 0 0]
000000003628.jpg,[0 0 0 0]
000000003637.jpg,[327 161 429 559]
000000003693.jpg,[331  85 422 511]
000000003694.jpg,[0 0 0 0]
000000003713.jpg,[0 0 0 0]
000000003716.jpg,[182 163 306 647]
000000004742.jpg,[220 163 400 411]
000000004764.jpg,[0 0 0 0]
000000004772.jpg,[  40  214  133 1145]
000000004823.jpg,[ 92  95 288 710]
000000004834.jpg,[0 0 0 0]
000000004840.jpg,[483 281 514 484]
000000004843.jpg,[161 216 267 395]
000000004844.jpg,[-440  173  387 1484]
000000004859.jpg,[0 0 0 0]
000000004876.jpg,[185  67 315 386]
000000004916.jpg,[0 0 0 0]
000000004947.jpg,[ 79 233 199 539]
000000004968.jpg,[0 0 0 0]
000000004972.jpg,[0 0 0 0]
000000004975.jpg,[328 221 410 538]
000000004980.jpg,[193  46 374 396]
000000004981.jpg,[0 0 0 0]
000000004984.jpg,[0 0 0 0]
000000004988.jpg,[0 0 0 0]
000000005701.jpg,[167 100 483 399]
000000005713.jpg,[-41  69 314 409]
000000005715.jpg,[120  73 541 663]
000000005728.jpg,[-31 253  79 476]
000000005740.jpg,[235 242 380 332]
000000005756.jpg,[0 0 0 0]
000000005769.jpg,[0 0 0 0]
000000005802.jpg,[336 203 385 511]
000000005811.jpg,[0 0 0 0]
000000005823.jpg,[ 75  28 323 516]
000000005828.jpg,[209  89 351 481]
000000005879.jpg,[0 0 0 0]
000000005882.jpg,[ 10 -20 153 252]
000000005883.jpg,[0 0 0 0]
000000005906.jpg,[0 0 0 0]
000000005915.jpg,[ 11 155  70 404]
000000005916.jpg,[0 0 0 0]
000000005917.jpg,[314 176 401 396]
000000005933.jpg,[311  60 532 623]
000000005946.jpg,[141  58 371 488]
000000005961.jpg,[ 80 117 394 527]
000000005962.jpg,[ 98 233 263 644]
000000006004.jpg,[0 0 0 0]
000000006005.jpg,[0 0 0 0]
000000006026.jpg,[-17 206 218 922]
000000006287.jpg,[306 178 363 282]
000000006293.jpg,[190 106 323 312]
000000006295.jpg,[ 276  167  622 1156]
000000006306.jpg,[0 0 0 0]
000000006318.jpg,[-21 314 121 651]
000000006327.jpg,[152 145 254 508]
000000006332.jpg,[402   8 527 279]
000000006334.jpg,[ 31  63  59 152]
000000006338.jpg,[295 -14 362 307]
000000006339.jpg,[0 0 0 0]
000000006364.jpg,[-156   38  220  474]
000000006379.jpg,[259 147 370 406]
000000006380.jpg,[ 79 104 165 474]
000000006393.jpg,[0 0 0 0]
000000006407.jpg,[ 29  38 371 427]
000000006409.jpg,[ 32 133 329 423]
000000006414.jpg,[0 0 0 0]
000000006417.jpg,[193  65 244 215]
000000006421.jpg,[0 0 0 0]
000000006424.jpg,[170 126 286 223]
000000006432.jpg,[0 0 0 0]
000000006465.jpg,[0 0 0 0]
000000006484.jpg,[0 0 0 0]
000000006489.jpg,[ 74  84 253 753]
000000006491.jpg,[250 162 467 782]
000000006517.jpg,[107 284 177 418]
000000006531.jpg,[226 151 403 356]
000000006539.jpg,[413 476 522 684]
000000006541.jpg,[192  85 315 610]
000000007894.jpg,[ 11  47 308 525]
000000007899.jpg,[0 0 0 0]
000000007913.jpg,[0 0 0 0]
000000007921.jpg,[219  86 502 742]
000000007932.jpg,[193 191 253 387]
000000007938.jpg,[-25 249  69 602]
000000007946.jpg,[138   7 389 745]
000000007953.jpg,[189  39 458 522]
000000007988.jpg,[0 0 0 0]
000000007989.jpg,[0 0 0 0]
000000007996.jpg,[225 256 389 479]
000000008010.jpg,[0 0 0 0]
000000008014.jpg,[ 60 140 367 655]
000000008019.jpg,[228 170 268 502]
000000008024.jpg,[212 107 410 610]
000000008025.jpg,[0 0 0 0]
000000008042.jpg,[212  73 406 591]
000000008053.jpg,[296 169 349 436]
000000008055.jpg,[196 156 307 356]
000000008058.jpg,[0 0 0 0]
000000008063.jpg,[210  38 301 456]
000000008065.jpg,[0 0 0 0]
000000010012.jpg,[381  70 461 410]
000000010014.jpg,[157 169 318 569]
000000010015.jpg,[0 0 0 0]
000000010023.jpg,[149  91 354 326]
000000010024.jpg,[211 164 330 407]
000000010040.jpg,[357 105 451 397]
000000010041.jpg,[0 0 0 0]
000000010056.jpg,[0 0 0 0]
000000010069.jpg,[ 92   4 503 634]
000000010082.jpg,[387  32 567 516]
000000010094.jpg,[0 0 0 0]
000000010097.jpg,[0 0 0 0]
000000010104.jpg,[0 0 0 0]
000000010123.jpg,[ 61  19 321 624]
000000010130.jpg,[252 336 350 521]
000000010138.jpg,[143 120 341 424]
000000010142.jpg,[257 194 325 474]
000000010149.jpg,[-39  83 194 686]
000000010175.jpg,[182  15 464 642]
000000010176.jpg,[127 109 248 510]
000000010179.jpg,[ 82 119 254 645]
000000010192.jpg,[182 166 355 642]
000000010205.jpg,[194  30 390 494]
000000010211.jpg,[0 0 0 0]
000000011077.jpg,[206   9 398 512]
000000011091.jpg,[0 0 0 0]
000000011099.jpg,[0 0 0 0]
000000011107.jpg,[0 0 0 0]
000000011115.jpg,[0 0 0 0]
000000011129.jpg,[ 92 115 241 405]
000000011138.jpg,[ -23  181  276 1037]
000000011158.jpg,[0 0 0 0]
000000011159.jpg,[0 0 0 0]
000000011168.jpg,[0 0 0 0]
000000011181.jpg,[ 60 246 132 440]
000000011182.jpg,[0 0 0 0]
000000011195.jpg,[389 329 425 469]
000000011198.jpg,[0 0 0 0]
000000011209.jpg,[288 250 400 518]
000000011223.jpg,[ 67 401 220 516]
000000011227.jpg,[ -2  88 420 534]
000000011229.jpg,[206  60 491 273]
000000011231.jpg,[0 0 0 0]
000000011233.jpg,[0 0 0 0]
000000011238.jpg,[0 0 0 0]
000000011256.jpg,[215 162 506 677]
000000011258.jpg,[-23  16 158 697]
000000011264.jpg,[156 441 262 544]
000000011265.jpg,[0 0 0 0]
000000011271.jpg,[235 100 345 468]
000000011272.jpg,[0 0 0 0]
000000011282.jpg,[0 0 0 0]
000000011288.jpg,[156 323 241 492]
000000011291.jpg,[ 234   60  540 1135]
000000013379.jpg,[229 -12 352 285]
000000013415.jpg,[0 0 0 0]
000000013417.jpg,[183 273 248 405]
000000013455.jpg,[ 52  51 181 460]
000000013465.jpg,[0 0 0 0]
000000013473.jpg,[ 264  155  721 1837]
000000013489.jpg,[0 0 0 0]
000000013506.jpg,[0 0 0 0]
000000013525.jpg,[0 0 0 0]
000000013528.jpg,[0 0 0 0]
000000013540.jpg,[132 172 385 427]
000000013550.jpg,[ 24 107 246 409]
000000013576.jpg,[165 150 291 412]
000000013595.jpg,[ 69 -10 352 743]
000000013603.jpg,[0 0 0 0]
000000013637.jpg,[268 149 401 346]
000000013639.jpg,[  7 142 474 983]
000000013662.jpg,[0 0 0 0]
000000013670.jpg,[249 254 336 467]
000000013675.jpg,[0 0 0 0]
000000013717.jpg,[187  94 335 525]
000000013719.jpg,[167 313 232 464]
000000013720.jpg,[517 124 609 169]
000000013721.jpg,[239 -54 357 404]
000000013728.jpg,[0 0 0 0]
000000013763.jpg,[0 0 0 0]
000000013979.jpg,[0 0 0 0]
000000013983.jpg,[0 0 0 0]
000000013985.jpg,[186  67 429 653]
000000013992.jpg,[0 0 0 0]
000000014004.jpg,[260  96 436 644]
000000014029.jpg,[214 176 461 373]
000000014036.jpg,[322 202 464 484]
000000014041.jpg,[195 107 351 589]
000000014056.jpg,[0 0 0 0]
000000014070.jpg,[ 73   2 218 347]
000000014083.jpg,[257  73 396 547]
000000014088.jpg,[ -7 159 241 691]
000000014089.jpg,[397 215 484 524]
000000014090.jpg,[209  29 439 526]
000000014103.jpg,[216 121 400 396]
000000014113.jpg,[200 219 318 322]
000000014125.jpg,[257 190 389 553]
000000014128.jpg,[101  74 428 432]
000000014135.jpg,[275 216 486 543]
000000014151.jpg,[0 0 0 0]
000000014152.jpg,[0 0 0 0]
000000014159.jpg,[151  62 211 311]
000000014402.jpg,[ 283  -47 1532  485]
000000014450.jpg,[0 0 0 0]
000000014468.jpg,[266  63 359 450]
000000014470.jpg,[270 126 388 357]
000000014472.jpg,[261 177 338 352]
000000014477.jpg,[0 0 0 0]
000000014487.jpg,[0 0 0 0]
000000014493.jpg,[ 86  54 396 704]
000000014494.jpg,[315 125 448 435]
000000014502.jpg,[330 144 447 586]
000000014536.jpg,[ -74   46  610 1897]
000000014537.jpg,[110  70 371 644]
000000014543.jpg,[0 0 0 0]
000000014546.jpg,[240 189 286 519]
000000014547.jpg,[165  66 268 532]
000000014549.jpg,[ -85   39  485 1771]
000000014562.jpg,[109 158 489 527]
000000014575.jpg,[0 0 0 0]
000000014591.jpg,[ 104  144  619 1464]
000000014600.jpg,[106 172 408 442]
000000014629.jpg,[108  66 331 450]
000000014635.jpg,[345 283 504 614]
000000014644.jpg,[0 0 0 0]
000000014653.jpg,[ 63 168 221 428]
000000014662.jpg,[0 0 0 0]
000000014676.jpg,[0 0 0 0]
000000014677.jpg,[351 131 429 322]
000000020487.jpg,[292 396 370 539]
000000020644.jpg,[0 0 0 0]
000000020904.jpg,[0 0 0 0]
000000021213.jpg,[227  46 368 258]
000000021531.jpg,[0 0 0 0]
000000021776.jpg,[0 0 0 0]
000000022044.jpg,[0 0 0 0]
000000022180.jpg,[0 0 0 0]
000000022304.jpg,[ 71 122 218 342]
000000022526.jpg,[436 227 581 616]
000000022719.jpg,[182 169 457 502]
000000022987.jpg,[ 103  220  448 1345]
000000023219.jpg,[0 0 0 0]
000000023405.jpg,[0 0 0 0]
000000023631.jpg,[235  77 324 304]
000000023779.jpg,[134 119 204 457]
000000023998.jpg,[ 49  65 428 403]
000000024296.jpg,[232 168 354 469]
000000024554.jpg,[-10 216 182 631]
000000024828.jpg,[ 18  92 263 531]
000000025144.jpg,[147  80 541 357]
000000025352.jpg,[438 256 500 471]
000000025675.jpg,[113 115 289 551]
000000025847.jpg,[-54  78  41 627]
000000015220.jpg,[0 0 0 0]
000000015239.jpg,[249  53 340 601]
000000015257.jpg,[146  34 533 452]
000000015268.jpg,[ 10   8 367 532]
000000015269.jpg,[ 80  55 373 534]
000000015276.jpg,[0 0 0 0]
000000015286.jpg,[0 0 0 0]
000000015297.jpg,[0 0 0 0]
000000015302.jpg,[ 80 227 179 466]
000000015303.jpg,[172  17 307 185]
000000015345.jpg,[321 119 460 576]
000000015354.jpg,[303  36 544 539]
000000015382.jpg,[247 174 388 728]
000000015391.jpg,[0 0 0 0]
000000015392.jpg,[0 0 0 0]
000000015394.jpg,[0 0 0 0]
000000015399.jpg,[214 119 341 595]
000000015409.jpg,[188  81 296 326]
000000015427.jpg,[336  86 479 528]
000000015451.jpg,[0 0 0 0]
000000015469.jpg,[128   7 249 515]
000000015472.jpg,[ 97 296 152 540]
000000015486.jpg,[0 0 0 0]
000000016629.jpg,[ 70 138 137 442]
000000016631.jpg,[0 0 0 0]
000000016659.jpg,[ 81 248 211 418]
000000016660.jpg,[126 208 343 316]
000000016665.jpg,[0 0 0 0]
000000016670.jpg,[157 168 246 251]
000000016672.jpg,[0 0 0 0]
000000016693.jpg,[0 0 0 0]
000000016706.jpg,[0 0 0 0]
000000016715.jpg,[0 0 0 0]
000000016732.jpg,[0 0 0 0]
000000016733.jpg,[0 0 0 0]
000000016737.jpg,[   5   96  309 1138]
000000016744.jpg,[ 98 161 234 414]
000000016758.jpg,[ 93  90 196 398]
000000016773.jpg,[0 0 0 0]
000000016775.jpg,[330 201 364 408]
000000016814.jpg,[0 0 0 0]
000000016817.jpg,[161 201 361 431]
000000016823.jpg,[ -9  86 321 598]
000000016827.jpg,[115 133 282 497]
000000016831.jpg,[0 0 0 0]
000000016837.jpg,[181 311 294 469]
000000016879.jpg,[215 226 497 507]
000000016897.jpg,[136  19 344 560]
000000017272.jpg,[0 0 0 0]
000000017273.jpg,[148  23 334 398]
000000017282.jpg,[0 0 0 0]
000000017308.jpg,[130  68 283 498]
000000017311.jpg,[349 104 438 470]
000000017313.jpg,[0 0 0 0]
000000017325.jpg,[0 0 0 0]
000000017350.jpg,[0 0 0 0]
000000017355.jpg,[274 137 336 299]
000000017356.jpg,[-1078   108   316  1031]
000000017364.jpg,[247  70 342 453]
000000017365.jpg,[0 0 0 0]
000000017376.jpg,[295 244 368 514]
000000017401.jpg,[0 0 0 0]
000000017413.jpg,[ -94   94  466 1440]
000000017420.jpg,[0 0 0 0]
000000017425.jpg,[-24  17 103 694]
000000017839.jpg,[188 313 364 421]
000000017869.jpg,[140 131 201 423]
000000017877.jpg,[ 97 195 390 575]
000000017882.jpg,[0 0 0 0]
000000017914.jpg,[ -193 -1111   215   642]
000000017927.jpg,[ -4 154  87 451]
000000017935.jpg,[217 402 288 460]
000000017938.jpg,[179 175 275 297]
000000017944.jpg,[0 0 0 0]
000000017945.jpg,[0 0 0 0]
000000017954.jpg,[0 0 0 0]
000000017962.jpg,[0 0 0 0]
000000017967.jpg,[107 188 287 457]
000000017972.jpg,[0 0 0 0]
000000017975.jpg,[0 0 0 0]
000000017985.jpg,[ 15 -82 503 308]
000000018020.jpg,[ -65  146  732 1748]
000000018041.jpg,[0 0 0 0]
000000018048.jpg,[0 0 0 0]
000000018059.jpg,[204 123 288 391]
000000018073.jpg,[0 0 0 0]
000000018075.jpg,[0 0 0 0]
000000018090.jpg,[403  17 512 323]
000000018093.jpg,[136 166 370 459]
000000018099.jpg,[0 0 0 0]
000000018111.jpg,[  6 268  97 495]
000000018127.jpg,[ 33  53 319 407]
000000018136.jpg,[0 0 0 0]
000000018157.jpg,[0 0 0 0]
000000018158.jpg,[0 0 0 0]
000000018171.jpg,[388 283 418 420]
000000018179.jpg,[ 26 270  73 530]
000000018194.jpg,[203 124 254 276]
000000019918.jpg,[ 79  83 359 371]
000000019926.jpg,[282 219 445 608]
000000019938.jpg,[0 0 0 0]
000000019949.jpg,[ -6 441 158 650]
000000019955.jpg,[174  80 376 459]
000000019957.jpg,[-31  38 244 492]
000000019962.jpg,[0 0 0 0]
000000019980.jpg,[0 0 0 0]
000000019994.jpg,[ 164  134  431 1244]
000000020001.jpg,[0 0 0 0]
000000020004.jpg,[0 0 0 0]
000000020012.jpg,[300 162 414 404]
000000020044.jpg,[226 103 355 514]
000000020046.jpg,[0 0 0 0]
000000020069.jpg,[-22  37 311 345]
000000020070.jpg,[263 136 502 966]
000000020090.jpg,[109  34 375 443]
000000020489.jpg,[0 0 0 0]
000000020524.jpg,[0 0 0 0]
000000020542.jpg,[0 0 0 0]
000000020549.jpg,[0 0 0 0]
000000020556.jpg,[-103  132  481 1751]
000000020561.jpg,[ 34 151 114 390]
000000020570.jpg,[0 0 0 0]
000000020575.jpg,[211  12 476 539]
000000020579.jpg,[223 185 332 441]
000000020588.jpg,[0 0 0 0]
000000020598.jpg,[231 177 507 560]
000000020599.jpg,[190  51 541 312]
000000020611.jpg,[  1 108 210 397]
000000020629.jpg,[0 0 0 0]
000000020640.jpg,[0 0 0 0]
000000020641.jpg,[117  47 305 455]
000000022726.jpg,[0 0 0 0]
000000022740.jpg,[110  21 257 511]
000000022741.jpg,[0 0 0 0]
000000022777.jpg,[0 0 0 0]
000000022793.jpg,[395  86 464 281]
000000022796.jpg,[0 0 0 0]
000000022799.jpg,[230 171 404 510]
000000022801.jpg,[0 0 0 0]
000000022802.jpg,[0 0 0 0]
000000022806.jpg,[0 0 0 0]
000000022811.jpg,[ 45 177 152 474]
000000022816.jpg,[124  48 434 508]
000000022819.jpg,[0 0 0 0]
000000022850.jpg,[ 10  66 100 411]
000000022854.jpg,[0 0 0 0]
000000022857.jpg,[130  29 326 605]
000000022863.jpg,[  6 185 132 527]
000000022870.jpg,[0 0 0 0]
000000022871.jpg,[133 137 181 316]
000000022882.jpg,[  37  100  423 1153]
000000022924.jpg,[152 196 209 479]
000000022929.jpg,[116 121 366 392]
000000022940.jpg,[175 162 324 412]
000000022949.jpg,[ -18  197  198 1014]
000000022953.jpg,[154  90 435 500]
000000022964.jpg,[236  59 509 420]
000000022974.jpg,[176 156 381 607]
000000022979.jpg,[438 179 528 462]
000000025353.jpg,[ 43 256 246 489]
000000025358.jpg,[317  99 378 362]
000000025374.jpg,[0 0 0 0]
000000025376.jpg,[ 67 197 142 427]
